user_id,step,question_type,question_text,button_label,json_choices,choice,choice_numeric,text,answer_date,sample_type
generation98,16,multiple choice + text,"Rating Summary Statements
Consider the following statement:

""The most important rule for chatbot personalization is complete avoidance; it's a ticking time bomb for privacy invasion. For example, a chatbot revealing someone's sexual orientation could be life-threatening in certain countries.""

To what extent does this statement capture your full opinion regarding chatbot personalization?
Briefly explain your choice.",,"[""not at all"", ""poorly"", ""somewhat"", ""mostly"", ""perfectly""]",somewhat,2.0,"While this statement rightly emphasizes the critical importance of safeguarding user privacy and avoiding potentially harmful disclosures, it takes an extreme position by suggesting complete avoidance of chatbot personalization. In reality, personalization can offer significant benefits, but it must be done responsibly and ethically. The focus should be on responsible data handling, transparency, user consent, and robust privacy protections rather than complete avoidance, which may not be practical or desirable in many contexts.",2023-11-01,generation
generation98,17,multiple choice + text,"Rating Summary Statements
Consider the following statement:

""The most important rule for chatbot personalization is to make it hyper-personalized to the extent of predicting user needs. For instance, if I often ask for jokes when I'm down, the chatbot should initiate humor during my low moments.""

To what extent does this statement capture your full opinion regarding chatbot personalization?
Briefly explain your choice.",,"[""not at all"", ""poorly"", ""somewhat"", ""mostly"", ""perfectly""]",poorly,1.0,"While it highlights the potential benefits of personalization, it takes an extreme stance by advocating for hyper-personalization without considering the potential risks and ethical concerns. Hyper-personalization can be invasive and even intrusive, potentially infringing on user privacy and autonomy. A more balanced approach is needed, one that takes into account user preferences and needs while also respecting boundaries and ethical considerations.",2023-11-01,generation
generation98,18,multiple choice + text,"Rating Summary Statements
Consider the following statement:

""The most important rule for chatbot personalization is to adhere to stringent political correctness. Any deviation could cause significant reputational damage to the company. Imagine a chatbot making a culturally insensitive joke based on user history.""

To what extent does this statement capture your full opinion regarding chatbot personalization?
Briefly explain your choice.",,"[""not at all"", ""poorly"", ""somewhat"", ""mostly"", ""perfectly""]",somewhat,2.0,"While it rightly emphasizes the importance of avoiding culturally insensitive or offensive content in chatbot responses, it may oversimplify the broader concept of chatbot personalization. Adhering to stringent political correctness is essential, but it should be balanced with other considerations, such as providing diverse viewpoints, ensuring user privacy, and respecting individual preferences. Striking a balance between avoiding offense and providing useful, relevant, and respectful information is crucial in chatbot personalization.",2023-11-01,generation
generation98,19,multiple choice + text,"Rating Summary Statements
Consider the following statement:

""The most important rule for chatbot personalization is to always offer an opt-out. Mandatory personalization disregards user autonomy. For example, a person might not want location-based suggestions just because they mentioned a city once.""

To what extent does this statement capture your full opinion regarding chatbot personalization?
Briefly explain your choice.",,"[""not at all"", ""poorly"", ""somewhat"", ""mostly"", ""perfectly""]",perfectly,4.0,"This statement aligns well with my opinion on chatbot personalization. Offering users the choice to opt out of personalization is a fundamental and crucial rule. It respects user autonomy, privacy, and preferences while ensuring that personalization is not forced upon users. The example provided about location-based suggestions illustrates the importance of not making assumptions and giving users control over their experience, which is a key principle in responsible personalization.",2023-11-01,generation
generation98,20,reading,Thank you for completing the survey!,Return to Prolific,,,,,2023-11-01,generation
generation99,1,reading,"
Survey on Chatbot Personalization


Informed Consent

What should I know about a research study?
Whether or not you take part is up to you. You can change your mind about participating at any time. However, you need to complete the survey to receive payment.


What is the purpose of this research?
This research investigates the role that artificial intelligence (AI) can play in facilitating and summarizing conversations in large groups. The hope is that AI models, such as GPT-4, can improve the way we make decisions in large groups. We also hope to learn what people like you think about how AI model should behave.


How long will the research last and what will I need to do?
We expect that you will be in this research study for well below an hour. We will ask you a number of questions about your opinions on what artificial intelligence should or should not be allowed to do. We will ask you how you believe a chatbot system should behave in certain scenarios, and we will ask what you think about the opinions formulated by fellow participants of the study.


Who will see your responses?
The data you provide will be anonymized immediately. We may later on publish this anonymous data. We might also show some of your responses to other participants to learn if they feel similarly or differently about the topic. By continuing this survey, you agree to this use of your responses.


Is there any way being in this study could be bad for me?
We don't believe there are any risks from participating in this research, unless you do not wish to discuss political topics.


Will being in this study help me in any way?
There are no benefits to you from your taking part in this research. Possible benefits to society include an enhanced understanding of how AI can be used for democracy.


What else do I need to know?
This research is funded by the Harvard John A. Paulson School of Engineering and Applied Sciences and a grant from OpenAI.


How will I be compensated?
As we showed you on Prolific, you will receive a flat payment for your participation in the survey (aiming for an hourly compensation of $10-$15/hour). If we indicate so in the survey, you may receive additional bonus payments. If you do not fill out the questions in good faith, we reserve the right to withhold payment, in accordance to Prolific rules.


Who can I talk to?
If you have questions, concerns, or complaints, or think the research has hurt you, you may talk to the research team at gilirusak@g.harvard.edu.
",Accept,,,,,2023-11-01,generation
generation99,2,reading,"
Background on Chatbots
You might have heard about new chatbots such as “ChatGPT”. Think of a chatbot as a website that uses artificial intelligence (AI) to mimic human conversation through text. The following is an example of a user asking ChatGPT a question:



Many people use them to

obtain information (for example by asking “What are the most famous things to see in Chicago?”)
edit text (for example: “Make this email sound more professional.”), or
get advice (for example: “What should I think about before buying a new car?”).

Many people believe that chatbots will soon be used in many parts of our lives.",Continue,,,,,2023-11-01,generation
generation99,3,reading,"Background on Chatbot Personalization
Current chatbots don't remember past conversations with you and don't use personal information about you. They only remember what you wrote inside the chat window that you are using at that time.
Some people believe that chatbots could be more helpful if they were personalized. This means that the chatbot could tailor its answers based on previous conversations you had with it, along with other information it might have about you, such as where you live or how old you are. 
Other people believe that such personalization could be risky.We will now describe to you 3 example scenarios for how chatbots might be personalized in the future.",Continue,,,,,2023-11-01,generation
generation99,4,text,"Example Scenarios
A user asks a chatbot: “Give me the news highlights from last week.” 
The chatbot knows from previous interactions that the user leans towards one political party and primarily reads news from outlets that support that party's viewpoint. Should the chatbot focus on news from such outlets?
Please give us your thoughts in a sentence or two.",,,,,Yes because it would interest the user a lot more in using the chatbot again.,2023-11-01,generation
generation99,5,text,"Example Scenarios
A user asks a chatbot: “Tell me about World War 2.” 
Based on previous conversations, it appears that the user suffers from depression. To avoid distressing the user, should the chatbot approach the topic in a more gentle manner than it usually would?
Please give us your thoughts in a sentence or two.",,,,,Yes because the user already deals with enough.,2023-11-01,generation
generation99,6,text,"Example Scenarios
A female user asks a chatbot: “Should I have red or white wine with fish?”
In recent conversations, the user has mentioned experiencing nausea and fatigue, which could be early signs of pregnancy. If the user is indeed pregnant, it is recommended not to drink alcohol. Should the chatbot bring up this possibility?
Please give us your thoughts in a sentence or two.",,,,,"Yes because putting a baby in harm and knowing the possibility she is, the chatbot is guilty.",2023-11-01,generation
generation99,7,reading,"Overview
There are two parts remaining in this survey:


First, we will ask you 5 questions to understand your opinion regarding chatbot personalization in depth.


Then, in the last part of the survey, we will ask you to rate other opinions.


These are the most important parts of the survey. As mentioned, we will reward thoughtful answers with a bonus $2.",Continue,,,,,2023-11-01,generation
generation99,8,text,"Your Opinion
In your opinion, what are the trade-offs of personalizing versus not personalizing chatbots? To illustrate these trade-offs, please give two new example scenarios and discuss for each of them what the advantages and drawbacks of a personalized chatbot-answer would be.",,,,,"Personalizing chatbot responses offers advantages such as enhanced user experience, tailored solutions, and increased engagement, but it can also introduce concerns like privacy issues and resource intensiveness. In a customer support context, personalization may lead to higher customer satisfaction, but it could potentially deviate from the primary goal of efficient support provision. In education, personalization can improve adaptive learning and engagement, but it might limit exposure to diverse ideas and concepts. Finding the right balance between personalization and the chatbot's original purpose is crucial to ensure its effectiveness while avoiding potential drawbacks.",2023-11-01,generation
generation99,9,text,"Your Opinion
Suppose that you had the power of designing the rules for chatbot personalization that all chatbot companies would have to follow. What would these rules be? In what cases should/shouldn't chatbots give personalized answers?
Please put particular emphasis on rules you consider important but other people may not have thought of or may not agree with.",,,,,"In designing rules for chatbot personalization, it is crucial to prioritize mental, physical, and emotional health, given that users often turn to chatbots for support when they lack someone to talk to. Chatbots should be programmed to recognize signs of distress, refrain from personalization when users express emotional instability, and provide immediate access to crisis helplines or mental health services. Furthermore, they should refrain from offering personalized advice on physical health conditions, instead strongly encouraging users to consult healthcare professionals. Users should be informed of the potential emotional impact of personalization and be given control over the extent of personalization in conversations involving sensitive or triggering topics. These rules underscore the importance of safeguarding the well-being of users, particularly in situations where they rely on chatbots for emotional support and guidance.",2023-11-01,generation
generation99,10,text,"Your Opinion
Suppose you had to convince others of your proposed rules, what would be your strongest arguments?",,,,,"The strongest arguments for the proposed rules regarding chatbot personalization center on the ethical imperative to prioritize the well-being of users, particularly in sensitive domains like mental and physical health. In an era where chatbots play an increasingly significant role in providing support and information, we must recognize their potential impact on individuals' mental and emotional states. These rules align with a responsible and empathetic approach, ensuring that chatbots respond ethically to users in distress, promoting access to professional help, and avoiding the dissemination of potentially harmful advice. By prioritizing users' health and safety, these rules not only enhance the credibility and trustworthiness of chatbots but also fulfill a moral obligation to support individuals during moments of vulnerability, ultimately contributing to a more responsible and ethical use of AI technology.",2023-11-01,generation
generation99,11,text,"Your Opinion
What would be the strongest argument against your rules, and how would you address it?",,,,,"The strongest argument against the proposed rules for chatbot personalization might revolve around concerns of free speech and autonomy. Critics could argue that these rules overly restrict the interactions between users and chatbots, potentially infringing on users' rights to engage in open, unfiltered conversations. To address this concern, it's essential to emphasize that the rules are not intended to stifle free speech but rather to safeguard individuals in moments of vulnerability. The rules prioritize users' well-being without imposing censorship on non-sensitive topics. Chatbots can still provide open conversations and personalized responses in most contexts, but they should exercise caution in situations where a user's mental, emotional, or physical health is at risk. The primary objective is to protect users' safety and encourage responsible AI use, rather than limiting their autonomy. It is a matter of balancing ethical considerations while preserving free and open dialogues in less sensitive settings.",2023-11-01,generation
generation99,12,text,"Your Opinion
Are there any questions you would have liked to ask an expert to help you come up with your rules? Which ones?",,,,,"One relevant question to ask an expert when formulating rules for chatbot personalization could be, ""How can we strike the right balance between protecting user well-being and preserving free speech and autonomy in chatbot interactions?"" This question would help gather insights into the expert's perspective on maintaining ethical AI use while avoiding potential limitations on users' rights and autonomy, a key consideration in designing responsible chatbot rules.",2023-11-01,generation
generation99,13,reading,"Rating Summary Statements
This is the last part of the survey. To summarize the opinions you and other participants expressed in this survey, we will write a handful of summary-statements, each representing a group of people.
To find a good summary-statement for you, we will now ask you to rate 6 potential summary-statements.",Continue,,,,,2023-11-01,generation
generation99,14,multiple choice + text,"Rating Summary Statements
Consider the following statement:

""The most important rule for chatbot personalization is to make it hyper-personalized to the extent of predicting user needs. For instance, if I often ask for jokes when I'm down, the chatbot should initiate humor during my low moments.""

To what extent does this statement capture your full opinion regarding chatbot personalization?
Briefly explain your choice.",,"[""not at all"", ""poorly"", ""somewhat"", ""mostly"", ""perfectly""]",somewhat,2.0,I somewhat agree because jokes are always meant to make someone laugh so when asking the chatbot why not add that feature.,2023-11-01,generation
generation99,15,multiple choice + text,"Rating Summary Statements
Consider the following statement:

""The most important rule for chatbot personalization is to always offer an opt-out. Mandatory personalization disregards user autonomy. For example, a person might not want location-based suggestions just because they mentioned a city once.""

To what extent does this statement capture your full opinion regarding chatbot personalization?
Briefly explain your choice.",,"[""not at all"", ""poorly"", ""somewhat"", ""mostly"", ""perfectly""]",somewhat,2.0,I'm unsure as to what the following statement means.,2023-11-01,generation
generation99,16,multiple choice + text,"Rating Summary Statements
Consider the following statement:

""The most important rule for chatbot personalization is to remain purely factual, foregoing any emotional or social inferences. Personal touches may muddle the information. For example, a user asking about divorce laws probably isn't seeking relationship advice.""

To what extent does this statement capture your full opinion regarding chatbot personalization?
Briefly explain your choice.",,"[""not at all"", ""poorly"", ""somewhat"", ""mostly"", ""perfectly""]",somewhat,2.0,"Yes I also agree on this, chatbot is an AI, so personalizing it is already the bot not doing what it was made for but, that doesn't mean that they can't do more than one job or be a different chatbot with those who want a personalized bot and one who doesn't.",2023-11-01,generation
generation99,17,multiple choice + text,"Rating Summary Statements
Consider the following statement:

""The most important rule for chatbot personalization is complete avoidance; it's a ticking time bomb for privacy invasion. For example, a chatbot revealing someone's sexual orientation could be life-threatening in certain countries.""

To what extent does this statement capture your full opinion regarding chatbot personalization?
Briefly explain your choice.",,"[""not at all"", ""poorly"", ""somewhat"", ""mostly"", ""perfectly""]",mostly,3.0,"Yes I agree, this could become just a huge liability so maybe it would be the best to get the chatbot not personalized.",2023-11-01,generation
generation99,18,multiple choice + text,"Rating Summary Statements
Consider the following statement:

""The most important rule for chatbot personalization is to never assume preferences based on demographics; it's a form of soft discrimination. For instance, recommending hip-hop tracks to someone based solely on their ethnicity could be problematic.""

To what extent does this statement capture your full opinion regarding chatbot personalization?
Briefly explain your choice.",,"[""not at all"", ""poorly"", ""somewhat"", ""mostly"", ""perfectly""]",somewhat,2.0,"Yes I agree but just because it does so, doesn't mean that only that ethnicity is being recommended hip-hop songs. ",2023-11-01,generation
generation99,19,multiple choice + text,"Rating Summary Statements
Consider the following statement:

""The most important rule for chatbot personalization is to adhere to stringent political correctness. Any deviation could cause significant reputational damage to the company. Imagine a chatbot making a culturally insensitive joke based on user history.""

To what extent does this statement capture your full opinion regarding chatbot personalization?
Briefly explain your choice.",,"[""not at all"", ""poorly"", ""somewhat"", ""mostly"", ""perfectly""]",somewhat,2.0,I don't understand what this statement is trying to say.,2023-11-01,generation
generation99,20,reading,Thank you for completing the survey!,Return to Prolific,,,,,2023-11-01,generation
generation100,1,reading,"
Survey on Chatbot Personalization


Informed Consent

What should I know about a research study?
Whether or not you take part is up to you. You can change your mind about participating at any time. However, you need to complete the survey to receive payment.


What is the purpose of this research?
This research investigates the role that artificial intelligence (AI) can play in facilitating and summarizing conversations in large groups. The hope is that AI models, such as GPT-4, can improve the way we make decisions in large groups. We also hope to learn what people like you think about how AI model should behave.


How long will the research last and what will I need to do?
We expect that you will be in this research study for well below an hour. We will ask you a number of questions about your opinions on what artificial intelligence should or should not be allowed to do. We will ask you how you believe a chatbot system should behave in certain scenarios, and we will ask what you think about the opinions formulated by fellow participants of the study.


Who will see your responses?
The data you provide will be anonymized immediately. We may later on publish this anonymous data. We might also show some of your responses to other participants to learn if they feel similarly or differently about the topic. By continuing this survey, you agree to this use of your responses.


Is there any way being in this study could be bad for me?
We don't believe there are any risks from participating in this research, unless you do not wish to discuss political topics.


Will being in this study help me in any way?
There are no benefits to you from your taking part in this research. Possible benefits to society include an enhanced understanding of how AI can be used for democracy.


What else do I need to know?
This research is funded by the Harvard John A. Paulson School of Engineering and Applied Sciences and a grant from OpenAI.


How will I be compensated?
As we showed you on Prolific, you will receive a flat payment for your participation in the survey (aiming for an hourly compensation of $10-$15/hour). If we indicate so in the survey, you may receive additional bonus payments. If you do not fill out the questions in good faith, we reserve the right to withhold payment, in accordance to Prolific rules.


Who can I talk to?
If you have questions, concerns, or complaints, or think the research has hurt you, you may talk to the research team at gilirusak@g.harvard.edu.
",Accept,,,,,2023-11-01,generation
generation100,2,reading,"
Background on Chatbots
You might have heard about new chatbots such as “ChatGPT”. Think of a chatbot as a website that uses artificial intelligence (AI) to mimic human conversation through text. The following is an example of a user asking ChatGPT a question:



Many people use them to

obtain information (for example by asking “What are the most famous things to see in Chicago?”)
edit text (for example: “Make this email sound more professional.”), or
get advice (for example: “What should I think about before buying a new car?”).

Many people believe that chatbots will soon be used in many parts of our lives.",Continue,,,,,2023-11-01,generation
generation100,3,reading,"Background on Chatbot Personalization
Current chatbots don't remember past conversations with you and don't use personal information about you. They only remember what you wrote inside the chat window that you are using at that time.
Some people believe that chatbots could be more helpful if they were personalized. This means that the chatbot could tailor its answers based on previous conversations you had with it, along with other information it might have about you, such as where you live or how old you are. 
Other people believe that such personalization could be risky.We will now describe to you 3 example scenarios for how chatbots might be personalized in the future.",Continue,,,,,2023-11-01,generation
generation100,4,text,"Example Scenarios
A user asks a chatbot: “Tell me about World War 2.” 
Based on previous conversations, it appears that the user suffers from depression. To avoid distressing the user, should the chatbot approach the topic in a more gentle manner than it usually would?
Please give us your thoughts in a sentence or two.",,,,,I do not think chatbots should be personalized.,2023-11-01,generation
generation100,5,text,"Example Scenarios
A user asks a chatbot: “Give me the news highlights from last week.” 
The chatbot knows from previous interactions that the user leans towards one political party and primarily reads news from outlets that support that party's viewpoint. Should the chatbot focus on news from such outlets?
Please give us your thoughts in a sentence or two.",,,,,I do not think the chatbot should focus on any on political party. It should provide all the news.,2023-11-01,generation
generation100,6,text,"Example Scenarios
A female user asks a chatbot: “Should I have red or white wine with fish?”
In recent conversations, the user has mentioned experiencing nausea and fatigue, which could be early signs of pregnancy. If the user is indeed pregnant, it is recommended not to drink alcohol. Should the chatbot bring up this possibility?
Please give us your thoughts in a sentence or two.",,,,,"I do not like the idea of the chatbot ""knowing"" anything about me.",2023-11-01,generation
generation100,7,reading,"Overview
There are two parts remaining in this survey:


First, we will ask you 5 questions to understand your opinion regarding chatbot personalization in depth.


Then, in the last part of the survey, we will ask you to rate other opinions.


These are the most important parts of the survey. As mentioned, we will reward thoughtful answers with a bonus $2.",Continue,,,,,2023-11-01,generation
generation100,8,text,"Your Opinion
In your opinion, what are the trade-offs of personalizing versus not personalizing chatbots? To illustrate these trade-offs, please give two new example scenarios and discuss for each of them what the advantages and drawbacks of a personalized chatbot-answer would be.",,,,," The trade-offs of personalizing versus not personalizing chatbots would be that to personalize them, they would be able to provide a more personal answer to the question.

The trade-off to not personalize the answers would be that the user would receive all of the available information, and would be able to decide for themselves what knowledge they would likely use.

User: How can I cure my rash?

Chatbot: Here are the many cures found for unspecific rashes....a personalized answer would 
involve a specific rash the user has already asked about.   
A non-personalized answer would give the the specific cures for the previously know rash situation.

User: How much money can I make if i sell my car?
A personalized chatbot may already know what kind of car you have, so no detailed info would have to be added to the question.
A non personalized chatbot would have to ask many questions about the question in order to form a response. 








",2023-11-01,generation
generation100,9,text,"Your Opinion
Suppose that you had the power of designing the rules for chatbot personalization that all chatbot companies would have to follow. What would these rules be? In what cases should/shouldn't chatbots give personalized answers?
Please put particular emphasis on rules you consider important but other people may not have thought of or may not agree with.",,,,,"Generally I don't believe chatbots should have any ability to personalize, because the user can answer the question in a more detailed way if they wish to get a more detailed response.",2023-11-01,generation
generation100,10,text,"Your Opinion
Suppose you had to convince others of your proposed rules, what would be your strongest arguments?",,,,,"Our personalized thoughts and words should not be out there on the web for any reason. 

There would always be the possibility of our beliefs being made public, or used to our detriment.",2023-11-01,generation
generation100,11,text,"Your Opinion
What would be the strongest argument against your rules, and how would you address it?",,,,,"The strongest argument against my rules against personalization would be the ""added convenience"" of the chatbot already knowing something about me, so it could provide a more personalized answer to my question.

I would address this as being unnecessary as we are all capable of asking more detailed questions to get the

answers we are looking for.",2023-11-01,generation
generation100,12,text,"Your Opinion
Are there any questions you would have liked to ask an expert to help you come up with your rules? Which ones?",,,,,"No, because I feel very strongly about my defense in not allowing personalization of chatbots.",2023-11-01,generation
generation100,13,reading,"Rating Summary Statements
This is the last part of the survey. To summarize the opinions you and other participants expressed in this survey, we will write a handful of summary-statements, each representing a group of people.
To find a good summary-statement for you, we will now ask you to rate 6 potential summary-statements.",Continue,,,,,2023-11-01,generation
generation100,14,multiple choice + text,"Rating Summary Statements
Consider the following statement:

""The most important rule for chatbot personalization is to always offer an opt-out. Mandatory personalization disregards user autonomy. For example, a person might not want location-based suggestions just because they mentioned a city once.""

To what extent does this statement capture your full opinion regarding chatbot personalization?
Briefly explain your choice.",,"[""not at all"", ""poorly"", ""somewhat"", ""mostly"", ""perfectly""]",mostly,3.0,This mostly captures my opinion because we may not want a location based answer.,2023-11-01,generation
generation100,15,multiple choice + text,"Rating Summary Statements
Consider the following statement:

""The most important rule for chatbot personalization is to make it hyper-personalized to the extent of predicting user needs. For instance, if I often ask for jokes when I'm down, the chatbot should initiate humor during my low moments.""

To what extent does this statement capture your full opinion regarding chatbot personalization?
Briefly explain your choice.",,"[""not at all"", ""poorly"", ""somewhat"", ""mostly"", ""perfectly""]",not at all,0.0,"I do not want or need a chatbot to know how I am feeling, nor do I want a chatbot to ""help me in a low moment"".",2023-11-01,generation
generation100,16,multiple choice + text,"Rating Summary Statements
Consider the following statement:

""The most important rule for chatbot personalization is to never assume preferences based on demographics; it's a form of soft discrimination. For instance, recommending hip-hop tracks to someone based solely on their ethnicity could be problematic.""

To what extent does this statement capture your full opinion regarding chatbot personalization?
Briefly explain your choice.",,"[""not at all"", ""poorly"", ""somewhat"", ""mostly"", ""perfectly""]",perfectly,4.0,We do not need or want chatbots to know our ethnicity or what we would like based on our ethnicity.,2023-11-01,generation
generation100,17,multiple choice + text,"Rating Summary Statements
Consider the following statement:

""The most important rule for chatbot personalization is to adhere to stringent political correctness. Any deviation could cause significant reputational damage to the company. Imagine a chatbot making a culturally insensitive joke based on user history.""

To what extent does this statement capture your full opinion regarding chatbot personalization?
Briefly explain your choice.",,"[""not at all"", ""poorly"", ""somewhat"", ""mostly"", ""perfectly""]",somewhat,2.0,"Of course a chatbot would always need to adhere to political correctness, whether they are using personalized answers or not.",2023-11-01,generation
generation100,18,multiple choice + text,"Rating Summary Statements
Consider the following statement:

""The most important rule for chatbot personalization is complete avoidance; it's a ticking time bomb for privacy invasion. For example, a chatbot revealing someone's sexual orientation could be life-threatening in certain countries.""

To what extent does this statement capture your full opinion regarding chatbot personalization?
Briefly explain your choice.",,"[""not at all"", ""poorly"", ""somewhat"", ""mostly"", ""perfectly""]",perfectly,4.0,"Yes, this statement says it all. It would be ticking time bomb for the chatbot to know everything about us.",2023-11-01,generation
generation100,19,multiple choice + text,"Rating Summary Statements
Consider the following statement:

""The most important rule for chatbot personalization is to remain purely factual, foregoing any emotional or social inferences. Personal touches may muddle the information. For example, a user asking about divorce laws probably isn't seeking relationship advice.""

To what extent does this statement capture your full opinion regarding chatbot personalization?
Briefly explain your choice.",,"[""not at all"", ""poorly"", ""somewhat"", ""mostly"", ""perfectly""]",somewhat,2.0,"If chatbot personalization was a ""thing"", the answers would certainly need to be kept factual, without emotion or social interference.",2023-11-01,generation
generation100,20,reading,Thank you for completing the survey!,Return to Prolific,,,,,2023-11-01,generation
validation1,1,reading,"
Survey on Chatbot Personalization


Informed Consent

What should I know about a research study?
Whether or not you take part is up to you. You can change your mind about participating at any time. However, you need to complete the survey to receive payment.


What is the purpose of this research?
This research investigates the role that artificial intelligence (AI) can play in facilitating and summarizing conversations in large groups. The hope is that AI models, such as GPT-4, can improve the way we make decisions in large groups. We also hope to learn what people like you think about how AI model should behave.


How long will the research last and what will I need to do?
We expect that you will be in this research study for well below an hour. We will ask you a number of questions about your opinions on what artificial intelligence should or should not be allowed to do. We will ask you how you believe a chatbot system should behave in certain scenarios, and we will ask what you think about the opinions formulated by fellow participants of the study.


Who will see your responses?
The data you provide will be anonymized immediately. We may later on publish this anonymous data. We might also show some of your responses to other participants to learn if they feel similarly or differently about the topic. By continuing this survey, you agree to this use of your responses.


Is there any way being in this study could be bad for me?
We don't believe there are any risks from participating in this research, unless you do not wish to discuss political topics.


Will being in this study help me in any way?
There are no benefits to you from your taking part in this research. Possible benefits to society include an enhanced understanding of how AI can be used for democracy.


What else do I need to know?
This research is funded by the Harvard John A. Paulson School of Engineering and Applied Sciences and a grant from OpenAI.


How will I be compensated?
As we showed you on Prolific, you will receive a flat payment for your participation in the survey (aiming for an hourly compensation of $10-$15/hour). If we indicate so in the survey, you may receive additional bonus payments. If you do not fill out the questions in good faith, we reserve the right to withhold payment, in accordance to Prolific rules.


Who can I talk to?
If you have questions, concerns, or complaints, or think the research has hurt you, you may talk to the research team at gilirusak@g.harvard.edu.
",Accept,,,,,2023-11-02,validation
validation1,2,reading,"
Background on Chatbots
You might have heard about new chatbots such as “ChatGPT”. Think of a chatbot as a website that uses artificial intelligence (AI) to mimic human conversation through text. The following is an example of a user asking ChatGPT a question:



Many people use them to

obtain information (for example by asking “What are the most famous things to see in Chicago?”)
edit text (for example: “Make this email sound more professional.”), or
get advice (for example: “What should I think about before buying a new car?”).

Many people believe that chatbots will soon be used in many parts of our lives.",Continue,,,,,2023-11-02,validation
validation1,3,reading,"Background on Chatbot Personalization
Current chatbots don't remember past conversations with you and don't use personal information about you. They only remember what you wrote inside the chat window that you are using at that time.
Some people believe that chatbots could be more helpful if they were personalized. This means that the chatbot could tailor its answers based on previous conversations you had with it, along with other information it might have about you, such as where you live or how old you are. 
Other people believe that such personalization could be risky.",Continue,,,,,2023-11-02,validation
validation1,4,reading,"Rating Summary Statements
This survey consists of only 5 questions. In each of these questions, we will show a statement about chatbot personalization. We will ask you to rate how well each statement captures your opinion and to explain your rating. Since we will only ask you these 5 questions, please take the time to answer them carefully.",Continue,,,,,2023-11-02,validation
validation1,5,multiple choice + text,"Rating Summary Statements
Consider the following statement:

""The most important rule for chatbot personalization is to always give users the choice whether the AI chatbot can remember their data or not. This rule is crucial because it respects the user's privacy and gives them control over their own data. For instance, a user might prefer a chatbot not to store any data about their past travels, thus avoiding unsolicited vacation suggestions.""

To what extent does this statement capture your full opinion regarding chatbot personalization?
Briefly explain your choice.",,"[""not at all"", ""poorly"", ""somewhat"", ""mostly"", ""perfectly""]",perfectly,4.0,Most people would want a clean slate when returning to a chatbot in order to get a fresh perspective.,2023-11-02,validation
validation1,6,multiple choice + text,"Rating Summary Statements
Consider the following statement:

""The most important rule for chatbot personalization is to always prioritize user privacy and data security. This is crucial because it ensures the protection of sensitive user information, thereby building trust and promoting responsible AI use. For instance, a chatbot providing personalized health advice should only collect and use data with explicit user consent, and should implement robust measures to prevent unauthorized access or data breaches.""

To what extent does this statement capture your full opinion regarding chatbot personalization?
Briefly explain your choice.",,"[""not at all"", ""poorly"", ""somewhat"", ""mostly"", ""perfectly""]",perfectly,4.0,A person's health is a very private thing which could be used against them when looking for a new job for example.,2023-11-02,validation
validation1,7,multiple choice + text,"Rating Summary Statements
Consider the following statement:

""The most important rule for chatbot personalization is to emphasize privacy and require user consent for data collection. This rule is crucial to ensure personal security and mental health protection. For instance, a health bot providing personalized services can offer tailored care, but without proper privacy measures, it risks violating user privacy.""

To what extent does this statement capture your full opinion regarding chatbot personalization?
Briefly explain your choice.",,"[""not at all"", ""poorly"", ""somewhat"", ""mostly"", ""perfectly""]",perfectly,4.0,People feel vulnerable when they are not asked for consent which means the chatbot is likely using their data to sell to companies.,2023-11-02,validation
validation1,8,multiple choice + text,"Rating Summary Statements
Consider the following statement:

""The most important rule for chatbot personalization is to avoid providing false or misleading information. This rule is crucial because it ensures the reliability and trustworthiness of the chatbot, which is essential for user engagement and satisfaction. For instance, if a user asks a chatbot for medical advice, providing accurate information could potentially save lives.""

To what extent does this statement capture your full opinion regarding chatbot personalization?
Briefly explain your choice.",,"[""not at all"", ""poorly"", ""somewhat"", ""mostly"", ""perfectly""]",mostly,3.0,Although talking to a real doctor is best people will turn to a chatbot for medical advice so it needs to be factual.,2023-11-02,validation
validation1,9,multiple choice + text,"Rating Summary Statements
Consider the following statement:

""The most important rule for chatbot personalization is to give users control over the extent of personalization and the data supplied. This rule is crucial as it ensures user autonomy, privacy, and a personalized experience. For instance, a user could choose to share their dietary preferences with a health chatbot for tailored advice, while opting not to disclose sensitive health data.""

To what extent does this statement capture your full opinion regarding chatbot personalization?
Briefly explain your choice.",,"[""not at all"", ""poorly"", ""somewhat"", ""mostly"", ""perfectly""]",perfectly,4.0,In order to provide the best advice possible the chatbot needs personal information.,2023-11-02,validation
validation1,10,reading,Thank you for completing the survey!,Return to Prolific,,,,,2023-11-02,validation
