user_id,step,question_type,question_text,button_label,json_choices,choice,choice_numeric,text,answer_date,sample_type
generation100,7,reading,"<h2>Part 2/3: Your Position</h2>
<p>This part only has <strong>one question</strong>.
We will ask you to summarize, in three sentences, your overall position on abortion.</p>",Continue,,,,,2024-08-08,generation
generation100,8,text,"<h3>Your Position</h3>
<p>Summarize your position on abortion in your own words.
Please write <strong>how you think society should deal with abortions</strong>, and <strong>give reasons</strong> that support this policy.</p>
<p>Please write <strong>exactly 3 sentences</strong>: Be as precise as possible and prioritize the points that are most important to you.
Your answer should be self-contained, which means that you can repeat things you already wrote as well as make new points. </p>",,,,,"I believe that abortion is immorally wrong. With the exception of a mother's life being endangered due to complications of childbirth, abortion should not be considered. There are other options that parents can take, such as adoption.",2024-08-08,generation
generation100,9,reading,"<h2>Part 3/3: Candidate Summaries</h2>
<p>To help researchers and policymakers understand public opinion on abortion, we will condense the survey responses into a short summary.
We will now present <strong>5 candidate summaries</strong> to you, and your task is to rate to what extent they would capture your point of view.</p>
<p>An ideal summary should</p>
<ol>
<li>perfectly capture all your thoughts and feelings on abortion,</li>
<li>include the reasoning behind your opinion, and</li>
<li>be concrete and actionable.</li>
</ol>",Continue,,,,,2024-08-08,generation
generation100,10,multiple choice + text,"<h3>Candidate Summaries</h3>
<p>Here is a possible summary:</p>
<blockquote>
<p><em>“I think abortion should be restricted to certain circumstances, such as cases of rape, incest, or when the mother's life is at risk. This approach balances the rights of the unborn with the needs of women facing difficult situations. Society should provide support for women who carry their pregnancies to term, including healthcare and financial assistance.”</em></p>
</blockquote>
<p>How well does this summary capture your viewpoint on abortion?
Explain which parts you <strong>agree</strong> with, which parts you <strong>disagree</strong> with, and what would need to be <strong>added or made more concrete</strong> to fully represent your viewpoint.</p>
<p><em>(Please write</em> <strong>two</strong> <em>or more sentences.)</em></p>",,"['very poorly', 'poorly', 'moderately', 'well', 'very well', 'excellently', 'exceptionally']",moderately,2.0,"The only part I can agree with is the restriction of abortion in the case of a mother's life being at risk. Though undesirable circumstances of rape and incest are extremely traumatizing for the mother, the child is innocent. A living being. The child doesn't deserve to die and pay for another person's evil act. I'm compassionate towards the mother, but opting for adoption will give the child a fair chance at life. ",2024-08-08,generation
generation100,11,multiple choice + text,"<h3>Candidate Summaries</h3>
<p>Here is a possible summary:</p>
<blockquote>
<p><em>“I believe that abortion should be illegal because it involves taking a human life, which I consider morally wrong. Society should focus on providing resources and support for pregnant women to encourage them to choose life. Adoption should be promoted as a viable alternative to abortion.”</em></p>
</blockquote>
<p>How well does this summary capture your viewpoint on abortion?
Explain which parts you <strong>agree</strong> with, which parts you <strong>disagree</strong> with, and what would need to be <strong>added or made more concrete</strong> to fully represent your viewpoint.</p>
<p><em>(Please write</em> <strong>two</strong> <em>or more sentences.)</em></p>",,"['very poorly', 'poorly', 'moderately', 'well', 'very well', 'excellently', 'exceptionally']",exceptionally,6.0,I totally agree with everything said. I have no disagreements nor do I have anything more to add. ,2024-08-08,generation
generation100,12,multiple choice + text,"<h3>Candidate Summaries</h3>
<p>Here is a possible summary:</p>
<blockquote>
<p><em>“I think abortion should be a personal decision between a woman and her doctor, without government interference. Each situation is unique, and women should have the autonomy to make the best choice for themselves and their families. Society should ensure that all women have access to affordable healthcare, including reproductive services.”</em></p>
</blockquote>
<p>How well does this summary capture your viewpoint on abortion?
Explain which parts you <strong>agree</strong> with, which parts you <strong>disagree</strong> with, and what would need to be <strong>added or made more concrete</strong> to fully represent your viewpoint.</p>
<p><em>(Please write</em> <strong>two</strong> <em>or more sentences.)</em></p>",,"['very poorly', 'poorly', 'moderately', 'well', 'very well', 'excellently', 'exceptionally']",poorly,1.0,"I believe that every situation is unique and that ultimately it is the woman's choice. But making a decision to abort a child outside of a life threatening situation, doesn't make it morally right. Just because it's the woman's body doesn't give her the right to make the decision to take a life. ",2024-08-08,generation
generation100,13,multiple choice + text,"<h3>Candidate Summaries</h3>
<p>Here is a possible summary:</p>
<blockquote>
<p><em>“I believe that abortion should be allowed in the first trimester but restricted afterward unless there are exceptional circumstances. This policy respects a woman's right to choose while recognizing the increasing moral considerations as the pregnancy progresses. Society should invest in education and healthcare to prevent unwanted pregnancies and support women through their reproductive choices.”</em></p>
</blockquote>
<p>How well does this summary capture your viewpoint on abortion?
Explain which parts you <strong>agree</strong> with, which parts you <strong>disagree</strong> with, and what would need to be <strong>added or made more concrete</strong> to fully represent your viewpoint.</p>
<p><em>(Please write</em> <strong>two</strong> <em>or more sentences.)</em></p>",,"['very poorly', 'poorly', 'moderately', 'well', 'very well', 'excellently', 'exceptionally']",very poorly,0.0,"The child is alive at the time of inception. This is a common misconception. Abortion is not right, at any point of the pregnancy. The way to prevent unwanted pregnancies is to practice abstinence. The problem is that too many are involved in sexual relations before marriage. If things are done according to the bible, we would save are selves from a lot of self inflicted issues. ",2024-08-08,generation
generation100,14,multiple choice + text,"<h3>Candidate Summaries</h3>
<p>Here is a possible summary:</p>
<blockquote>
<p><em>“I believe that abortion should be legal and accessible because women have the right to make decisions about their own bodies. Access to safe abortions is crucial for protecting women's health and well-being. Society should support comprehensive sex education and contraception to reduce the need for abortions.”</em></p>
</blockquote>
<p>How well does this summary capture your viewpoint on abortion?
Explain which parts you <strong>agree</strong> with, which parts you <strong>disagree</strong> with, and what would need to be <strong>added or made more concrete</strong> to fully represent your viewpoint.</p>
<p><em>(Please write</em> <strong>two</strong> <em>or more sentences.)</em></p>",,"['very poorly', 'poorly', 'moderately', 'well', 'very well', 'excellently', 'exceptionally']",very poorly,0.0,I disagree with the entire view. Abstinence should be practiced to avoid these issues.,2024-08-08,generation
generation100,15,reading,"<h2>Thank you for completing the survey!</h2>
<p>Click below to register your survey completion with Prolific and return to their website.</p>",Return to Prolific,,,,,2024-08-08,generation
validation1,1,reading,"<h2>Informed Consent</h2>
<p>We are a team of university researchers. We want to understand in detail what people like you think about social questions, in this case about abortion. We want to study the diversity of people’s beliefs, and whether algorithmic tools can help summarize and analyze these differing points of view.</p>
<p><b>What will I need to do and how long will the study last?</b><br>
We will ask you <b>10 questions</b>.
We expect that you will be in this research study for less than an hour. </p>

<p><b>Compensation</b><br>
Your pay will <b>not</b> depend on your opinions: all good-faith responses will get fully compensated, so please just write what you think.
You may not use ChatGPT or other AI tools to write or edit your responses. </p>

<p><b>Who will see your responses?</b><br>
The data you provide will be immediately anonymized. We may later on publish this anonymous data. By continuing this survey, you agree to this use of your responses.</p>

<p><b>Who can I talk to?</b><br>
If you have questions, concerns, complaints, or think the research has hurt you, you can contact the research team at gilirusak@g.harvard.edu.</p>",Accept,,,,,2024-08-09,validation
validation1,2,reading,"<h2>Instructions</h2>
<p>In this survey, we want to hear about your opinions on <strong>abortion</strong>.</p>
<p>To help researchers and policymakers understand public opinion on abortion, we condensed the responses of previous participants into <strong>10 short summaries</strong>.
We will now present each summary to you, and your task is to rate to what extent it would capture <strong>your</strong> point of view.</p>
<p>An ideal summary should</p>
<ol>
<li>perfectly capture all your thoughts and feelings on abortion,</li>
<li>include the reasoning behind your opinion, and</li>
<li>be concrete and actionable.</li>
</ol>",Continue,,,,,2024-08-09,validation
validation1,3,multiple choice + text,"<h3>Candidate Summaries</h3>
<p>Here is a possible summary:</p>
<blockquote>
<p><em>“I believe that abortion should be legal and accessible to everyone, as it is essential healthcare. It is critical for women to have control over their own bodies and make decisions about abortion without government interference. Safe and legal access to abortion ensures that women can make the best choices for their health and well-being.”</em></p>
</blockquote>
<p>How well does this summary capture your viewpoint on abortion?
Explain which parts you <strong>agree</strong> with, which parts you <strong>disagree</strong> with, and what would need to be <strong>added or made more concrete</strong> to fully represent your viewpoint.</p>
<p><em>(Please write</em> <strong>two</strong> <em>or more sentences.)</em></p>",,"['very poorly', 'poorly', 'moderately', 'well', 'very well', 'excellently', 'exceptionally']",very poorly,0.0,"Abortion isn't just a procedure, and in this summary it focuses on the woman's right to have control of her body. But she is the one that decided to get pregnant, and an abortion as she knows ends the life of her child. So she already had control of her body and now doesn't want to be pregnant. She is responsible for her condition and now has another life to think about. She could just have easily used contraception that is covered by insurance and easy to get. So this summary promotes irresponsibility and demanding the right to get rid of the consequence which is the child. The whole premise would have to be changed for me to agree to it and it would have to be a complete reversal to state that its wrong to murder a child of any age, and taking a life isn't care of any kind and doesn't have anything to do with health. ",2024-08-09,validation
validation1,4,multiple choice + text,"<h3>Candidate Summaries</h3>
<p>Here is a possible summary:</p>
<blockquote>
<p><em>“I believe that abortion should not be used as a form of birth control. However, it should be legally permissible in cases where the mother's life is in danger, and in instances of rape or incest within an early timeframe. Furthermore, there should be robust educational efforts to prevent unwanted pregnancies and ensure people are informed about the complexities and consequences of abortion.”</em></p>
</blockquote>
<p>How well does this summary capture your viewpoint on abortion?
Explain which parts you <strong>agree</strong> with, which parts you <strong>disagree</strong> with, and what would need to be <strong>added or made more concrete</strong> to fully represent your viewpoint.</p>
<p><em>(Please write</em> <strong>two</strong> <em>or more sentences.)</em></p>",,"['very poorly', 'poorly', 'moderately', 'well', 'very well', 'excellently', 'exceptionally']",moderately,2.0,I agree that abortion shouldn't be used as birth control. I also agree to a certain point that it should be allowed early on if the mother's life is in danger. I'm not sure about rape or incest and would probably just not want to legalize it for those cases. I also agree that people need to be educated about abortion and the consequences of promiscuous behavior. But I think people already do know this and choose to ignore the risks and just decide to have sex when they know the consequences. So I'm not sure how much of an impact education will make on poor decisions. But it is something I agree with and I think it helps reduce unwanted pregnancy. It would also be nice if it mentioned the support of life and that abortion is wrong because it is the murder of a child. ,2024-08-09,validation
validation1,5,multiple choice + text,"<h3>Candidate Summaries</h3>
<p>Here is a possible summary:</p>
<blockquote>
<p><em>“I believe that abortion should be legal and that women should have the right to make decisions about their own bodies. The decision to have an abortion should be a private matter, free from societal judgment, as it's a crucial aspect of women's health and safety. Society should ensure that abortions are safe, legal, and accessible, respecting the individual's autonomy and privacy in making such decisions.”</em></p>
</blockquote>
<p>How well does this summary capture your viewpoint on abortion?
Explain which parts you <strong>agree</strong> with, which parts you <strong>disagree</strong> with, and what would need to be <strong>added or made more concrete</strong> to fully represent your viewpoint.</p>
<p><em>(Please write</em> <strong>two</strong> <em>or more sentences.)</em></p>",,"['very poorly', 'poorly', 'moderately', 'well', 'very well', 'excellently', 'exceptionally']",very poorly,0.0,"I don't agree with anything in this summary because it focuses too much on a woman and what she wants and ignores that the child she carries also has rights and is a living person. No one would agree that a parent could randomly decide to do away with one of their children who was 1 or 2 because they didn't want to be a parent and it interfered with their choice and their body. But before the child is born, that is the argument and its a very selfish one. It completely disregards the child she chose to create and then asks to allow her to murder that child for autonomy and selfishness. Its a ghastly premise and it would have to be completely rewritten for me to agree to it since it so completely devalues life and elevates self. ",2024-08-09,validation
validation1,6,multiple choice + text,"<h3>Candidate Summaries</h3>
<p>Here is a possible summary:</p>
<blockquote>
<p><em>“Abortion should be illegal in all cases, as I believe it is morally wrong and equivalent to ending a potential life. Society should look for alternative solutions such as adoption and support for pregnant women. We need to value and protect all human life, starting from conception.”</em></p>
</blockquote>
<p>How well does this summary capture your viewpoint on abortion?
Explain which parts you <strong>agree</strong> with, which parts you <strong>disagree</strong> with, and what would need to be <strong>added or made more concrete</strong> to fully represent your viewpoint.</p>
<p><em>(Please write</em> <strong>two</strong> <em>or more sentences.)</em></p>",,"['very poorly', 'poorly', 'moderately', 'well', 'very well', 'excellently', 'exceptionally']",very well,4.0,I agree with everything in this summary and it matches how I feel about abortion and how children's lives need to be protected. But I do believe it should be allowed if a woman's life is in danger just because it doesn't make sense to not have that option as a last resort if it would save her life. ,2024-08-09,validation
validation1,7,multiple choice + text,"<h3>Candidate Summaries</h3>
<p>Here is a possible summary:</p>
<blockquote>
<p><em>“I think abortion should be legal and accessible at all stages of pregnancy. Women need to have control over their reproductive health for various personal and medical reasons. Restrictions can force women into unsafe or undesirable circumstances.”</em></p>
</blockquote>
<p>How well does this summary capture your viewpoint on abortion?
Explain which parts you <strong>agree</strong> with, which parts you <strong>disagree</strong> with, and what would need to be <strong>added or made more concrete</strong> to fully represent your viewpoint.</p>
<p><em>(Please write</em> <strong>two</strong> <em>or more sentences.)</em></p>",,"['very poorly', 'poorly', 'moderately', 'well', 'very well', 'excellently', 'exceptionally']",very poorly,0.0,I don't agree with anything in this summary. Women already have control over their health and no one forces them to get pregnant under normal circumstances. It doesn't make sense that it implies that abortion should be able to be used as contraception because there are various methods of birth control that are inexpensive and are covered by insurance. I think its just an excuse to manipulate people's feelings to push for legalized abortion. So the summary would need to be completely redone and have a more positive view of life and not of abortion for me to agree with it. ,2024-08-09,validation
validation1,8,multiple choice + text,"<h3>Candidate Summaries</h3>
<p>Here is a possible summary:</p>
<blockquote>
<p><em>“I believe that abortion should be legal and that a woman has the right to choose what she does with her body. It is crucial for the decision to have an abortion to remain a healthcare decision between a woman and her doctor, free from political interference. Society should respect and uphold these rights to ensure women's autonomy and wellbeing.”</em></p>
</blockquote>
<p>How well does this summary capture your viewpoint on abortion?
Explain which parts you <strong>agree</strong> with, which parts you <strong>disagree</strong> with, and what would need to be <strong>added or made more concrete</strong> to fully represent your viewpoint.</p>
<p><em>(Please write</em> <strong>two</strong> <em>or more sentences.)</em></p>",,"['very poorly', 'poorly', 'moderately', 'well', 'very well', 'excellently', 'exceptionally']",very poorly,0.0,"I don't like the way the summary calls abortion a part of healthcare. Because generally when you are receiving care, it doesn't involve the murder of someone. Healthcare is meant to improve health and prolong life, not end it because its convenient; which is what an abortion does. Plus everyone has a right to decide what to do with their body, it has nothing to do with politics or interference in some way. Its just another false argument to push abortion. So it would need to be rewritten and focus on not doing harm to a child because that's wrong, and focus more on personal responsibility instead of looking for excuses to cover up someone's poor life choices. ",2024-08-09,validation
validation1,9,multiple choice + text,"<h3>Candidate Summaries</h3>
<p>Here is a possible summary:</p>
<blockquote>
<p><em>“I believe abortion should be legal because it is a woman's right to choose what happens with her body. It is important for maintaining reproductive freedom and ensuring safe and accessible healthcare options. Women need to make decisions that are best for them and their families without government interference.”</em></p>
</blockquote>
<p>How well does this summary capture your viewpoint on abortion?
Explain which parts you <strong>agree</strong> with, which parts you <strong>disagree</strong> with, and what would need to be <strong>added or made more concrete</strong> to fully represent your viewpoint.</p>
<p><em>(Please write</em> <strong>two</strong> <em>or more sentences.)</em></p>",,"['very poorly', 'poorly', 'moderately', 'well', 'very well', 'excellently', 'exceptionally']",very poorly,0.0,"A woman already has the freedom to reproduce or not and the government isn't usually involved. Its just a way to appear oppressed so they can promote abortion and act like someone is taking away their choice. Its not really about choice which you already have, its about taking a life and pretending its about choice and healthcare. Its a pretty deceptive argument because you couldn't just come right out and say you support taking the life of an unborn child. So they go around the issue and don't really address it directly. I disagree with everything in the summary and it would need to be written to oppose abortion and support the life of a child so that it would represent what I think about abortion. ",2024-08-09,validation
validation1,10,multiple choice + text,"<h3>Candidate Summaries</h3>
<p>Here is a possible summary:</p>
<blockquote>
<p><em>“Abortion should be legal up to a certain point in the pregnancy, such as the first or second trimester. After that, I think it needs to be restricted unless there are severe medical reasons. Society needs to find a middle ground that respects both a woman's right to choose and the potential life of the fetus.”</em></p>
</blockquote>
<p>How well does this summary capture your viewpoint on abortion?
Explain which parts you <strong>agree</strong> with, which parts you <strong>disagree</strong> with, and what would need to be <strong>added or made more concrete</strong> to fully represent your viewpoint.</p>
<p><em>(Please write</em> <strong>two</strong> <em>or more sentences.)</em></p>",,"['very poorly', 'poorly', 'moderately', 'well', 'very well', 'excellently', 'exceptionally']",poorly,1.0,"I don't agree that abortion should be legal at all except to save the life of the mother, so the summary would need to be changed to mention that for me to feel like it represents how I feel about it. I like that they agree that a fetus needs to be protected because most of the summaries don't even mention that a baby is involved. So I think this summary is more honest, but its still in support of abortion, which I don't agree with. ",2024-08-09,validation
validation1,11,multiple choice + text,"<h3>Candidate Summaries</h3>
<p>Here is a possible summary:</p>
<blockquote>
<p><em>“I believe that abortion should be illegal in most cases and only allowed under specific circumstances. It is morally wrong and equates to taking a life, as I believe in the sanctity of human life starting from conception. People should take responsibility for their actions and should never use abortion as a form of birth control.”</em></p>
</blockquote>
<p>How well does this summary capture your viewpoint on abortion?
Explain which parts you <strong>agree</strong> with, which parts you <strong>disagree</strong> with, and what would need to be <strong>added or made more concrete</strong> to fully represent your viewpoint.</p>
<p><em>(Please write</em> <strong>two</strong> <em>or more sentences.)</em></p>",,"['very poorly', 'poorly', 'moderately', 'well', 'very well', 'excellently', 'exceptionally']",excellently,5.0,"I agree with everything in the summary and all the parts are things that I would include if I was writing about how I feel about abortion. I think if it made it more clear about when the person thought it should be allowed it would be better. Like if it mentioned abortion should be allowed if there is a medical emergency that endangers a woman's life, then I would also agree with that. ",2024-08-09,validation
validation1,12,multiple choice + text,"<h3>Candidate Summaries</h3>
<p>Here is a possible summary:</p>
<blockquote>
<p><em>“In my opinion, abortion should be illegal except in cases where the mother's life is at risk or in instances of rape or incest. This stance protects unborn children while allowing necessary exceptions. It's about balancing moral concerns with compassion for those in difficult situations.”</em></p>
</blockquote>
<p>How well does this summary capture your viewpoint on abortion?
Explain which parts you <strong>agree</strong> with, which parts you <strong>disagree</strong> with, and what would need to be <strong>added or made more concrete</strong> to fully represent your viewpoint.</p>
<p><em>(Please write</em> <strong>two</strong> <em>or more sentences.)</em></p>",,"['very poorly', 'poorly', 'moderately', 'well', 'very well', 'excellently', 'exceptionally']",very well,4.0,This summary captures my viewpoint well and I agree with most of what was said. But I don't really agree abortion should be allowed in cases of rape or incest. I think it should only be used as a last resort to save the life of a mother in an emergency. Otherwise I don't think it should be allowed at all and the life of the child needs to be protected and respected. ,2024-08-09,validation
validation1,13,reading,"<h2>Thank you for completing the survey!</h2>
<p>Click below to register your survey completion with Prolific and return to their website.</p>",Return to Prolific,,,,,2024-08-09,validation
validation2,1,reading,"<h2>Informed Consent</h2>
<p>We are a team of university researchers. We want to understand in detail what people like you think about social questions, in this case about abortion. We want to study the diversity of people’s beliefs, and whether algorithmic tools can help summarize and analyze these differing points of view.</p>
<p><b>What will I need to do and how long will the study last?</b><br>
We will ask you <b>10 questions</b>.
We expect that you will be in this research study for less than an hour. </p>

<p><b>Compensation</b><br>
Your pay will <b>not</b> depend on your opinions: all good-faith responses will get fully compensated, so please just write what you think.
You may not use ChatGPT or other AI tools to write or edit your responses. </p>

<p><b>Who will see your responses?</b><br>
The data you provide will be immediately anonymized. We may later on publish this anonymous data. By continuing this survey, you agree to this use of your responses.</p>

<p><b>Who can I talk to?</b><br>
If you have questions, concerns, complaints, or think the research has hurt you, you can contact the research team at gilirusak@g.harvard.edu.</p>",Accept,,,,,2024-08-09,validation
validation2,2,reading,"<h2>Instructions</h2>
<p>In this survey, we want to hear about your opinions on <strong>abortion</strong>.</p>
<p>To help researchers and policymakers understand public opinion on abortion, we condensed the responses of previous participants into <strong>10 short summaries</strong>.
We will now present each summary to you, and your task is to rate to what extent it would capture <strong>your</strong> point of view.</p>
<p>An ideal summary should</p>
<ol>
<li>perfectly capture all your thoughts and feelings on abortion,</li>
<li>include the reasoning behind your opinion, and</li>
<li>be concrete and actionable.</li>
</ol>",Continue,,,,,2024-08-09,validation
validation2,3,multiple choice + text,"<h3>Candidate Summaries</h3>
<p>Here is a possible summary:</p>
<blockquote>
<p><em>“I believe abortion should be legal because it is a woman's right to choose what happens with her body. It is important for maintaining reproductive freedom and ensuring safe and accessible healthcare options. Women need to make decisions that are best for them and their families without government interference.”</em></p>
</blockquote>
<p>How well does this summary capture your viewpoint on abortion?
Explain which parts you <strong>agree</strong> with, which parts you <strong>disagree</strong> with, and what would need to be <strong>added or made more concrete</strong> to fully represent your viewpoint.</p>
<p><em>(Please write</em> <strong>two</strong> <em>or more sentences.)</em></p>",,"['very poorly', 'poorly', 'moderately', 'well', 'very well', 'excellently', 'exceptionally']",poorly,1.0,"While I do agree that a woman should have freedom of choice, this summary does not discuss the termination of the baby in any way. An abortion is the termination of potential life. While I do try to stay mostly neutral in regards to abortion, I don't appreciate how this summary glosses over this. This summary needed something more concrete than just, 'Women can do whatever they want, just because.' I wanted to know how their right to do whatever they want overrides the baby's life being terminated.",2024-08-09,validation
validation2,4,multiple choice + text,"<h3>Candidate Summaries</h3>
<p>Here is a possible summary:</p>
<blockquote>
<p><em>“In my opinion, abortion should be illegal except in cases where the mother's life is at risk or in instances of rape or incest. This stance protects unborn children while allowing necessary exceptions. It's about balancing moral concerns with compassion for those in difficult situations.”</em></p>
</blockquote>
<p>How well does this summary capture your viewpoint on abortion?
Explain which parts you <strong>agree</strong> with, which parts you <strong>disagree</strong> with, and what would need to be <strong>added or made more concrete</strong> to fully represent your viewpoint.</p>
<p><em>(Please write</em> <strong>two</strong> <em>or more sentences.)</em></p>",,"['very poorly', 'poorly', 'moderately', 'well', 'very well', 'excellently', 'exceptionally']",very well,4.0,"This does capture my viewpoint fairly well. I do agree that the life of the unborn child should be protected. I do agree that there are exceptions. I liked the part about balancing moral concerns too. There wasn't really much that could be added. It's just that my view on abortion is mixed, so I don't think any summary is going to under the category of ""exceptionally"" capturing my personal viewpoint.",2024-08-09,validation
validation2,5,multiple choice + text,"<h3>Candidate Summaries</h3>
<p>Here is a possible summary:</p>
<blockquote>
<p><em>“Abortion should be legal up to a certain point in the pregnancy, such as the first or second trimester. After that, I think it needs to be restricted unless there are severe medical reasons. Society needs to find a middle ground that respects both a woman's right to choose and the potential life of the fetus.”</em></p>
</blockquote>
<p>How well does this summary capture your viewpoint on abortion?
Explain which parts you <strong>agree</strong> with, which parts you <strong>disagree</strong> with, and what would need to be <strong>added or made more concrete</strong> to fully represent your viewpoint.</p>
<p><em>(Please write</em> <strong>two</strong> <em>or more sentences.)</em></p>",,"['very poorly', 'poorly', 'moderately', 'well', 'very well', 'excellently', 'exceptionally']",very well,4.0,"This captures my viewpoint fairly well. I agree that society needs to find some kind of middle ground. Everything these days is about politics and choosing sides rather than understanding each others' perspectives. I am okay mostly with this summary saying that abortion should be legal up to a certain point. While my viewpoints about abortion are mixed and typically lean towards not terminating any potential life, I do appreciate this person's willingness to see both sides of the argument. That was probably the most concrete part of the summary.",2024-08-09,validation
validation2,6,multiple choice + text,"<h3>Candidate Summaries</h3>
<p>Here is a possible summary:</p>
<blockquote>
<p><em>“I believe that abortion should be legal and that women should have the right to make decisions about their own bodies. The decision to have an abortion should be a private matter, free from societal judgment, as it's a crucial aspect of women's health and safety. Society should ensure that abortions are safe, legal, and accessible, respecting the individual's autonomy and privacy in making such decisions.”</em></p>
</blockquote>
<p>How well does this summary capture your viewpoint on abortion?
Explain which parts you <strong>agree</strong> with, which parts you <strong>disagree</strong> with, and what would need to be <strong>added or made more concrete</strong> to fully represent your viewpoint.</p>
<p><em>(Please write</em> <strong>two</strong> <em>or more sentences.)</em></p>",,"['very poorly', 'poorly', 'moderately', 'well', 'very well', 'excellently', 'exceptionally']",poorly,1.0,"While I do agree that a woman's choice should be free from societal judgment, I don't like how this summary doesn't mention the baby that's being aborted. This summary would've been more concrete if it addressed the actual termination of the fetus or baby. I do still agree with the health and safety of women, but I would've liked to see the health and safety of the child addressed as well.",2024-08-09,validation
validation2,7,multiple choice + text,"<h3>Candidate Summaries</h3>
<p>Here is a possible summary:</p>
<blockquote>
<p><em>“I believe that abortion should be illegal in most cases and only allowed under specific circumstances. It is morally wrong and equates to taking a life, as I believe in the sanctity of human life starting from conception. People should take responsibility for their actions and should never use abortion as a form of birth control.”</em></p>
</blockquote>
<p>How well does this summary capture your viewpoint on abortion?
Explain which parts you <strong>agree</strong> with, which parts you <strong>disagree</strong> with, and what would need to be <strong>added or made more concrete</strong> to fully represent your viewpoint.</p>
<p><em>(Please write</em> <strong>two</strong> <em>or more sentences.)</em></p>",,"['very poorly', 'poorly', 'moderately', 'well', 'very well', 'excellently', 'exceptionally']",well,3.0,"I appreciate how the life of the child is taken into consideration. I agree that a person should just use proper birth control (e.g. condoms) instead of terminating the pregnancy after-the-fact. Of course, this summary did not take into account the perspective of the women. I would've liked to see some more understanding about what women go through during pregnancy. Also, the part about ""sanctity of human life"" wasn't very concrete. It felt more subjective than objective.",2024-08-09,validation
validation2,8,multiple choice + text,"<h3>Candidate Summaries</h3>
<p>Here is a possible summary:</p>
<blockquote>
<p><em>“Abortion should be illegal in all cases, as I believe it is morally wrong and equivalent to ending a potential life. Society should look for alternative solutions such as adoption and support for pregnant women. We need to value and protect all human life, starting from conception.”</em></p>
</blockquote>
<p>How well does this summary capture your viewpoint on abortion?
Explain which parts you <strong>agree</strong> with, which parts you <strong>disagree</strong> with, and what would need to be <strong>added or made more concrete</strong> to fully represent your viewpoint.</p>
<p><em>(Please write</em> <strong>two</strong> <em>or more sentences.)</em></p>",,"['very poorly', 'poorly', 'moderately', 'well', 'very well', 'excellently', 'exceptionally']",very well,4.0,This summary suits my viewpoint fairly well. It addresses the fact that an abortion is the ending of a potential life. I also really like how alternative options --like adoption-- are discussed. I feel as though this summary is concrete and gives a decent amount of direct statements regarding their position on the matter.,2024-08-09,validation
validation2,9,multiple choice + text,"<h3>Candidate Summaries</h3>
<p>Here is a possible summary:</p>
<blockquote>
<p><em>“I believe that abortion should be legal and accessible to everyone, as it is essential healthcare. It is critical for women to have control over their own bodies and make decisions about abortion without government interference. Safe and legal access to abortion ensures that women can make the best choices for their health and well-being.”</em></p>
</blockquote>
<p>How well does this summary capture your viewpoint on abortion?
Explain which parts you <strong>agree</strong> with, which parts you <strong>disagree</strong> with, and what would need to be <strong>added or made more concrete</strong> to fully represent your viewpoint.</p>
<p><em>(Please write</em> <strong>two</strong> <em>or more sentences.)</em></p>",,"['very poorly', 'poorly', 'moderately', 'well', 'very well', 'excellently', 'exceptionally']",moderately,2.0,"I didn't like how there was no mention of the fetus/baby that was being terminated. Addressing that would've made the summary more well-rounded and complete. I do, of course, agree that the health and well-being of women are important. I do also appreciate the professional and humble tone of the summary.",2024-08-09,validation
validation2,10,multiple choice + text,"<h3>Candidate Summaries</h3>
<p>Here is a possible summary:</p>
<blockquote>
<p><em>“I think abortion should be legal and accessible at all stages of pregnancy. Women need to have control over their reproductive health for various personal and medical reasons. Restrictions can force women into unsafe or undesirable circumstances.”</em></p>
</blockquote>
<p>How well does this summary capture your viewpoint on abortion?
Explain which parts you <strong>agree</strong> with, which parts you <strong>disagree</strong> with, and what would need to be <strong>added or made more concrete</strong> to fully represent your viewpoint.</p>
<p><em>(Please write</em> <strong>two</strong> <em>or more sentences.)</em></p>",,"['very poorly', 'poorly', 'moderately', 'well', 'very well', 'excellently', 'exceptionally']",very poorly,0.0,"I don't think termination of a baby should be accessible at ""all stages of pregnancy"". ""All stages"" includes the moment right before birth. If a baby is about to be born, I believe it is murder to terminate the pregnancy right before giving birth. The baby is fully developed at that point and counts as a human life, without question. I do agree that restrictions can force women into unsafe circumstances, but I don't like how this summary made no mention of the safety of the baby.",2024-08-09,validation
validation2,11,multiple choice + text,"<h3>Candidate Summaries</h3>
<p>Here is a possible summary:</p>
<blockquote>
<p><em>“I believe that abortion should not be used as a form of birth control. However, it should be legally permissible in cases where the mother's life is in danger, and in instances of rape or incest within an early timeframe. Furthermore, there should be robust educational efforts to prevent unwanted pregnancies and ensure people are informed about the complexities and consequences of abortion.”</em></p>
</blockquote>
<p>How well does this summary capture your viewpoint on abortion?
Explain which parts you <strong>agree</strong> with, which parts you <strong>disagree</strong> with, and what would need to be <strong>added or made more concrete</strong> to fully represent your viewpoint.</p>
<p><em>(Please write</em> <strong>two</strong> <em>or more sentences.)</em></p>",,"['very poorly', 'poorly', 'moderately', 'well', 'very well', 'excellently', 'exceptionally']",very well,4.0,"I agree a lot with what is being said. People shouldn't use abortion as just a means of birth control. There are many other options, such as simply using a condom during sex. I do agree that legality of abortion should be considered if the mother's life is in danger and in instances of rape and incest. I also liked the mention of educational efforts to prevent unwanted pregnancies.",2024-08-09,validation
